ebuild	crate	version	dyn_dispatch_count	sample_matches
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	futures	0.3.21	30	./crates-cache/futures-0.3.21/tests/stream_futures_unordered.rs:97:        Box::new(a_rx) as Box<dyn Future<Output = Result<_, _>> + Unpin>,|./crates-cache/futures-0.3.21/tests/auto_traits.rs:15:pub type LocalFuture<T = *const ()> = Pin<Box<dyn Future<Output = T>>>;|./crates-cache/futures-0.3.21/tests/auto_traits.rs:17:pub type SendFuture<T = *const ()> = Pin<Box<dyn Future<Output = T> + Send>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	futures	0.3.21	30	./crates-cache/futures-0.3.21/tests/stream_futures_unordered.rs:97:        Box::new(a_rx) as Box<dyn Future<Output = Result<_, _>> + Unpin>,|./crates-cache/futures-0.3.21/tests/auto_traits.rs:15:pub type LocalFuture<T = *const ()> = Pin<Box<dyn Future<Output = T>>>;|./crates-cache/futures-0.3.21/tests/auto_traits.rs:17:pub type SendFuture<T = *const ()> = Pin<Box<dyn Future<Output = T> + Send>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	aho-corasick	0.7.18	22	./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:67:    fn clone_prefilter(&self) -> Box<dyn Prefilter>;|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:107:    fn clone_prefilter(&self) -> Box<dyn Prefilter> {|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:123:pub struct PrefilterObj(Box<dyn Prefilter>);|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	aho-corasick	0.7.18	22	./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:67:    fn clone_prefilter(&self) -> Box<dyn Prefilter>;|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:107:    fn clone_prefilter(&self) -> Box<dyn Prefilter> {|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:123:pub struct PrefilterObj(Box<dyn Prefilter>);|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	aho-corasick	0.7.18	22	./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:67:    fn clone_prefilter(&self) -> Box<dyn Prefilter>;|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:107:    fn clone_prefilter(&self) -> Box<dyn Prefilter> {|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:123:pub struct PrefilterObj(Box<dyn Prefilter>);|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	aho-corasick	0.7.18	22	./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:67:    fn clone_prefilter(&self) -> Box<dyn Prefilter>;|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:107:    fn clone_prefilter(&self) -> Box<dyn Prefilter> {|./crates-cache/aho-corasick-0.7.18/src/prefilter.rs:123:pub struct PrefilterObj(Box<dyn Prefilter>);|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	anstyle	1.0.1	7	./crates-cache/anstyle-1.0.1/src/style.rs:102:    pub fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/style.rs:137:    pub fn write_reset_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/effect.rs:165:    pub(crate) fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	anstyle	1.0.1	7	./crates-cache/anstyle-1.0.1/src/style.rs:102:    pub fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/style.rs:137:    pub fn write_reset_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/effect.rs:165:    pub(crate) fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	anstyle	1.0.1	7	./crates-cache/anstyle-1.0.1/src/style.rs:102:    pub fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/style.rs:137:    pub fn write_reset_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/effect.rs:165:    pub(crate) fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	anstyle	1.0.1	7	./crates-cache/anstyle-1.0.1/src/style.rs:102:    pub fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/style.rs:137:    pub fn write_reset_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|./crates-cache/anstyle-1.0.1/src/effect.rs:165:    pub(crate) fn write_to(self, write: &mut dyn std::io::Write) -> std::io::Result<()> {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	futures-util	0.3.21	6	./crates-cache/futures-util-0.3.21/src/future/future/remote_handle.rs:71:type SendMsg<Fut> = Result<<Fut as Future>::Output, Box<(dyn Any + Send + 'static)>>;|./crates-cache/futures-util-0.3.21/src/future/future/catch_unwind.rs:32:    type Output = Result<Fut::Output, Box<dyn Any + Send>>;|./crates-cache/futures-util-0.3.21/src/future/future/mod.rs:435:        assert_future::<Result<Self::Output, Box<dyn std::any::Any + Send>>, _>(CatchUnwind::new(|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	futures-util	0.3.21	6	./crates-cache/futures-util-0.3.21/src/future/future/remote_handle.rs:71:type SendMsg<Fut> = Result<<Fut as Future>::Output, Box<(dyn Any + Send + 'static)>>;|./crates-cache/futures-util-0.3.21/src/future/future/catch_unwind.rs:32:    type Output = Result<Fut::Output, Box<dyn Any + Send>>;|./crates-cache/futures-util-0.3.21/src/future/future/mod.rs:435:        assert_future::<Result<Self::Output, Box<dyn std::any::Any + Send>>, _>(CatchUnwind::new(|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	futures-util	0.3.21	6	./crates-cache/futures-util-0.3.21/src/future/future/remote_handle.rs:71:type SendMsg<Fut> = Result<<Fut as Future>::Output, Box<(dyn Any + Send + 'static)>>;|./crates-cache/futures-util-0.3.21/src/future/future/catch_unwind.rs:32:    type Output = Result<Fut::Output, Box<dyn Any + Send>>;|./crates-cache/futures-util-0.3.21/src/future/future/mod.rs:435:        assert_future::<Result<Self::Output, Box<dyn std::any::Any + Send>>, _>(CatchUnwind::new(|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	futures-util	0.3.21	6	./crates-cache/futures-util-0.3.21/src/future/future/remote_handle.rs:71:type SendMsg<Fut> = Result<<Fut as Future>::Output, Box<(dyn Any + Send + 'static)>>;|./crates-cache/futures-util-0.3.21/src/future/future/catch_unwind.rs:32:    type Output = Result<Fut::Output, Box<dyn Any + Send>>;|./crates-cache/futures-util-0.3.21/src/future/future/mod.rs:435:        assert_future::<Result<Self::Output, Box<dyn std::any::Any + Send>>, _>(CatchUnwind::new(|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	env_logger	0.8.4	5	./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:23:    Pipe(Box<dyn io::Write + Send + 'static>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:55:    Pipe(Box<Mutex<dyn io::Write + Send + 'static>>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/termcolor/extern_impl.rs:108:        pipe: Box<Mutex<dyn io::Write + Send + 'static>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	env_logger	0.8.4	5	./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:23:    Pipe(Box<dyn io::Write + Send + 'static>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:55:    Pipe(Box<Mutex<dyn io::Write + Send + 'static>>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/termcolor/extern_impl.rs:108:        pipe: Box<Mutex<dyn io::Write + Send + 'static>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	env_logger	0.8.4	5	./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:23:    Pipe(Box<dyn io::Write + Send + 'static>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:55:    Pipe(Box<Mutex<dyn io::Write + Send + 'static>>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/termcolor/extern_impl.rs:108:        pipe: Box<Mutex<dyn io::Write + Send + 'static>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	env_logger	0.8.4	5	./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:23:    Pipe(Box<dyn io::Write + Send + 'static>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/mod.rs:55:    Pipe(Box<Mutex<dyn io::Write + Send + 'static>>),|./crates-cache/env_logger-0.8.4/src/fmt/writer/termcolor/extern_impl.rs:108:        pipe: Box<Mutex<dyn io::Write + Send + 'static>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	futures-executor	0.3.21	4	./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:41:    after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:42:    before_stop: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:144:        after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	futures-core	0.3.21	4	./crates-cache/futures-core-0.3.21/src/stream.rs:10:pub type BoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + Send + 'a>>;|./crates-cache/futures-core-0.3.21/src/stream.rs:14:pub type LocalBoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + 'a>>;|./crates-cache/futures-core-0.3.21/src/future.rs:13:pub type BoxFuture<'a, T> = Pin<alloc::boxed::Box<dyn Future<Output = T> + Send + 'a>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	futures-executor	0.3.21	4	./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:41:    after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:42:    before_stop: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:144:        after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	futures-core	0.3.21	4	./crates-cache/futures-core-0.3.21/src/stream.rs:10:pub type BoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + Send + 'a>>;|./crates-cache/futures-core-0.3.21/src/stream.rs:14:pub type LocalBoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + 'a>>;|./crates-cache/futures-core-0.3.21/src/future.rs:13:pub type BoxFuture<'a, T> = Pin<alloc::boxed::Box<dyn Future<Output = T> + Send + 'a>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	futures-executor	0.3.21	4	./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:41:    after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:42:    before_stop: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:144:        after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	futures-core	0.3.21	4	./crates-cache/futures-core-0.3.21/src/stream.rs:10:pub type BoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + Send + 'a>>;|./crates-cache/futures-core-0.3.21/src/stream.rs:14:pub type LocalBoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + 'a>>;|./crates-cache/futures-core-0.3.21/src/future.rs:13:pub type BoxFuture<'a, T> = Pin<alloc::boxed::Box<dyn Future<Output = T> + Send + 'a>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	futures-executor	0.3.21	4	./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:41:    after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:42:    before_stop: Option<Arc<dyn Fn(usize) + Send + Sync>>,|./crates-cache/futures-executor-0.3.21/src/thread_pool.rs:144:        after_start: Option<Arc<dyn Fn(usize) + Send + Sync>>,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	futures-core	0.3.21	4	./crates-cache/futures-core-0.3.21/src/stream.rs:10:pub type BoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + Send + 'a>>;|./crates-cache/futures-core-0.3.21/src/stream.rs:14:pub type LocalBoxStream<'a, T> = Pin<alloc::boxed::Box<dyn Stream<Item = T> + 'a>>;|./crates-cache/futures-core-0.3.21/src/future.rs:13:pub type BoxFuture<'a, T> = Pin<alloc::boxed::Box<dyn Future<Output = T> + Send + 'a>>;|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	arc-swap	1.5.0	3	./crates-cache/arc-swap-1.5.0/src/access.rs:163:pub struct DynGuard<T: ?Sized>(Box<dyn Deref<Target = T>>);|./crates-cache/arc-swap-1.5.0/src/access.rs:381:    fn check_dyn_dispatch_direct(a: &dyn DynAccess<usize>) {|./crates-cache/arc-swap-1.5.0/src/access.rs:385:    fn check_dyn_dispatch(a: &dyn DynAccess<Arc<usize>>) {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	anstream	0.3.2	3	./crates-cache/anstream-0.3.2/src/auto.rs:139:fn choice(raw: &dyn RawStream) -> ColorChoice {|./crates-cache/anstream-0.3.2/src/strip.rs:76:    raw: &mut dyn std::io::Write,|./crates-cache/anstream-0.3.2/src/strip.rs:98:    raw: &mut dyn std::io::Write,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	arc-swap	1.5.0	3	./crates-cache/arc-swap-1.5.0/src/access.rs:163:pub struct DynGuard<T: ?Sized>(Box<dyn Deref<Target = T>>);|./crates-cache/arc-swap-1.5.0/src/access.rs:381:    fn check_dyn_dispatch_direct(a: &dyn DynAccess<usize>) {|./crates-cache/arc-swap-1.5.0/src/access.rs:385:    fn check_dyn_dispatch(a: &dyn DynAccess<Arc<usize>>) {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	anstream	0.3.2	3	./crates-cache/anstream-0.3.2/src/auto.rs:139:fn choice(raw: &dyn RawStream) -> ColorChoice {|./crates-cache/anstream-0.3.2/src/strip.rs:76:    raw: &mut dyn std::io::Write,|./crates-cache/anstream-0.3.2/src/strip.rs:98:    raw: &mut dyn std::io::Write,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	arc-swap	1.5.0	3	./crates-cache/arc-swap-1.5.0/src/access.rs:163:pub struct DynGuard<T: ?Sized>(Box<dyn Deref<Target = T>>);|./crates-cache/arc-swap-1.5.0/src/access.rs:381:    fn check_dyn_dispatch_direct(a: &dyn DynAccess<usize>) {|./crates-cache/arc-swap-1.5.0/src/access.rs:385:    fn check_dyn_dispatch(a: &dyn DynAccess<Arc<usize>>) {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	anstream	0.3.2	3	./crates-cache/anstream-0.3.2/src/auto.rs:139:fn choice(raw: &dyn RawStream) -> ColorChoice {|./crates-cache/anstream-0.3.2/src/strip.rs:76:    raw: &mut dyn std::io::Write,|./crates-cache/anstream-0.3.2/src/strip.rs:98:    raw: &mut dyn std::io::Write,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	arc-swap	1.5.0	3	./crates-cache/arc-swap-1.5.0/src/access.rs:163:pub struct DynGuard<T: ?Sized>(Box<dyn Deref<Target = T>>);|./crates-cache/arc-swap-1.5.0/src/access.rs:381:    fn check_dyn_dispatch_direct(a: &dyn DynAccess<usize>) {|./crates-cache/arc-swap-1.5.0/src/access.rs:385:    fn check_dyn_dispatch(a: &dyn DynAccess<Arc<usize>>) {|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	anstream	0.3.2	3	./crates-cache/anstream-0.3.2/src/auto.rs:139:fn choice(raw: &dyn RawStream) -> ColorChoice {|./crates-cache/anstream-0.3.2/src/strip.rs:76:    raw: &mut dyn std::io::Write,|./crates-cache/anstream-0.3.2/src/strip.rs:98:    raw: &mut dyn std::io::Write,|
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	futures-macro	0.3.21	2	./crates-cache/futures-macro-0.3.21/src/select.rs:214:                let #variant_name: &mut dyn FnMut(|./crates-cache/futures-macro-0.3.21/src/select.rs:305:                    let poller: &mut &mut dyn FnMut(||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	error-chain	0.12.4	2	./crates-cache/error-chain-0.12.4/tests/tests.rs:311:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./crates-cache/error-chain-0.12.4/tests/tests.rs:336:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	futures-macro	0.3.21	2	./crates-cache/futures-macro-0.3.21/src/select.rs:214:                let #variant_name: &mut dyn FnMut(|./crates-cache/futures-macro-0.3.21/src/select.rs:305:                    let poller: &mut &mut dyn FnMut(||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	error-chain	0.12.4	2	./crates-cache/error-chain-0.12.4/tests/tests.rs:311:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./crates-cache/error-chain-0.12.4/tests/tests.rs:336:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	futures-macro	0.3.21	2	./crates-cache/futures-macro-0.3.21/src/select.rs:214:                let #variant_name: &mut dyn FnMut(|./crates-cache/futures-macro-0.3.21/src/select.rs:305:                    let poller: &mut &mut dyn FnMut(||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	error-chain	0.12.4	2	./crates-cache/error-chain-0.12.4/tests/tests.rs:311:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./crates-cache/error-chain-0.12.4/tests/tests.rs:336:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	futures-macro	0.3.21	2	./crates-cache/futures-macro-0.3.21/src/select.rs:214:                let #variant_name: &mut dyn FnMut(|./crates-cache/futures-macro-0.3.21/src/select.rs:305:                    let poller: &mut &mut dyn FnMut(||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	error-chain	0.12.4	2	./crates-cache/error-chain-0.12.4/tests/tests.rs:311:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./crates-cache/error-chain-0.12.4/tests/tests.rs:336:        fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	heapless	0.7.16	1	./crates-cache/heapless-0.7.16/build.rs:7:fn main() -> Result<(), Box<dyn Error>> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-9999.ebuild	clap	4.3.11	1	./crates-cache/clap-4.3.11/examples/typed-derive.rs:48:fn parse_key_val<T, U>(s: &str) -> Result<(T, U), Box<dyn Error + Send + Sync + 'static>>||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	heapless	0.7.16	1	./crates-cache/heapless-0.7.16/build.rs:7:fn main() -> Result<(), Box<dyn Error>> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.3.ebuild	clap	4.3.11	1	./crates-cache/clap-4.3.11/examples/typed-derive.rs:48:fn parse_key_val<T, U>(s: &str) -> Result<(T, U), Box<dyn Error + Send + Sync + 'static>>||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	heapless	0.7.16	1	./crates-cache/heapless-0.7.16/build.rs:7:fn main() -> Result<(), Box<dyn Error>> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.2.ebuild	clap	4.3.11	1	./crates-cache/clap-4.3.11/examples/typed-derive.rs:48:fn parse_key_val<T, U>(s: &str) -> Result<(T, U), Box<dyn Error + Send + Sync + 'static>>||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	heapless	0.7.16	1	./crates-cache/heapless-0.7.16/build.rs:7:fn main() -> Result<(), Box<dyn Error>> {||
./gentoo-tree/app-emulation/virtiofsd/virtiofsd-1.13.1.ebuild	clap	4.3.11	1	./crates-cache/clap-4.3.11/examples/typed-derive.rs:48:fn parse_key_val<T, U>(s: &str) -> Result<(T, U), Box<dyn Error + Send + Sync + 'static>>||
