package	category	distinct_crates_using_dyn	total_dyn_hits	crates
x11-terms/alacritty-0.16.1	x11-terms	36	386	clap_complete@4.5.58, find-msvc-tools@0.1.3, combine@4.6.7, clap_builder@4.5.48, anstream@0.6.21, block2@0.5.1, calloop@0.13.0, js-sys@0.3.81, downcast-rs@1.2.1, dispatch2@0.3.0, dwrote@0.11.5, glutin@0.32.3, aho-corasick@1.1.3, bytes@1.10.1, anstyle@1.0.13, jobserver@0.1.34, bumpalo@3.19.0, home@0.5.11, hashbrown@0.16.0, core-graphics@0.23.2, indexmap@2.11.4, gl_generator@0.14.0, crossbeam-utils@0.8.21, cc@1.2.40, bytemuck@1.24.0, ahash@0.8.12, clap@4.5.48, arrayvec@0.7.6, anstyle-wincon@3.0.10, base64@0.22.1, libloading@0.8.9, glutin_egl_sys@0.7.1, dlib@0.5.2, crossfont@0.8.1, copypasta@0.10.2, android-activity@0.6.0
