./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	adler2	2.0.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	ahash	0.8.12
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	aho-corasick	1.1.3
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	android-activity	0.6.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	android-properties	0.2.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	anstream	0.6.21
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	anstyle-parse	0.2.7
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	anstyle-query	1.1.4
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	anstyle-wincon	3.0.10
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	anstyle	1.0.13
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	arrayref	0.3.9
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	arrayvec	0.7.6
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	as-raw-xcb-connection	1.0.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	atomic-waker	1.1.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	base64	0.22.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	bitflags	1.3.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	bitflags	2.9.4
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	block2	0.5.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	bumpalo	3.19.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	bytemuck	1.24.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	bytes	1.10.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	calloop-wayland-source	0.3.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	calloop	0.13.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cc	1.2.40
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cesu8	1.1.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cfg-if	1.0.3
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cfg_aliases	0.2.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cgl	0.3.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clap	4.5.48
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clap_builder	4.5.48
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clap_complete	4.5.58
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clap_derive	4.5.47
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clap_lex	0.7.5
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	clipboard-win	5.4.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	colorchoice	1.0.4
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	combine	4.6.7
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	concurrent-queue	2.5.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	copypasta	0.10.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	core-foundation-sys	0.8.7
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	core-foundation	0.9.4
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	core-graphics-types	0.1.3
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	core-graphics	0.23.2
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	core-text	20.1.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	crc32fast	1.5.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	crossbeam-utils	0.8.21
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	crossfont	0.8.1
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cstr	0.2.12
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	cursor-icon	1.2.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	dirs-sys	0.5.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	dirs	6.0.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	dispatch2	0.3.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	dispatch	0.2.0
./gentoo-tree/x11-terms/alacritty/alacritty-0.16.1.ebuild	dlib	0.5.2
